kind,en,it,source
move,Cotton Spore,Cottonspora,pokeapi:move_names.csv
move,Counter,Contrattacco,pokeapi:move_names.csv
move,Court Change,Cambiocampo,pokeapi:move_names.csv
move,Covet,Supplica,pokeapi:move_names.csv
move,Crabhammer,Martellata,pokeapi:move_names.csv
move,Crafty Shield,Truccodifesa,pokeapi:move_names.csv
move,Cross Chop,Incrocolpo,pokeapi:move_names.csv
move,Cross Poison,Velenocroce,pokeapi:move_names.csv
move,Crunch,Sgranocchio,pokeapi:move_names.csv
move,Crush Claw,Tritartigli,pokeapi:move_names.csv
move,Crush Grip,Sbriciolmano,pokeapi:move_names.csv
move,Curse,Maledizione,pokeapi:move_names.csv
move,Cut,Taglio,pokeapi:move_names.csv
move,Dark Pulse,Neropulsar,pokeapi:move_names.csv
move,Dark Void,Vuototetro,pokeapi:move_names.csv
move,Darkest Lariat,Braccioteso,pokeapi:move_names.csv
move,Dazzling Gleam,Magibrillio,pokeapi:move_names.csv
move,Decorate,Decorazione,pokeapi:move_names.csv
move,Defend Order,Comandoscudo,pokeapi:move_names.csv
move,Defense Curl,Ricciolscudo,pokeapi:move_names.csv
move,Defog,Scacciabruma,pokeapi:move_names.csv
move,Destiny Bond,Destinobbligato,pokeapi:move_names.csv
move,Detect,Individua,pokeapi:move_names.csv
move,Devastating Drake,Dragoschianto Finale,pokeapi:move_names.csv
move,Diamond Storm,Diamantempesta,pokeapi:move_names.csv
move,Dig,Fossa,pokeapi:move_names.csv
move,Dire Claw,Artigli Fatali,pokeapi:move_names.csv
move,Disable,Inibitore,pokeapi:move_names.csv
move,Disarming Voice,Incantavoce,pokeapi:move_names.csv
move,Discharge,Scarica,pokeapi:move_names.csv
move,Dive,Sub,pokeapi:move_names.csv
move,Dizzy Punch,Stordipugno,pokeapi:move_names.csv
move,Doodle,Ricalco,pokeapi:move_names.csv
move,Doom Desire,Obbliderio,pokeapi:move_names.csv
move,Double Hit,Doppiosmash,pokeapi:move_names.csv
move,Double Iron Bash,Pugni Corazzati,pokeapi:move_names.csv
move,Double Kick,Doppiocalcio,pokeapi:move_names.csv
move,Double Shock,Doppiolampo,pokeapi:move_names.csv
move,Double Slap,Doppiasberla,pokeapi:move_names.csv
move,Double Team,Doppioteam,pokeapi:move_names.csv
move,Double-Edge,Sdoppiatore,pokeapi:move_names.csv
move,Draco Meteor,Dragobolide,pokeapi:move_names.csv
move,Dragon Ascent,Ascesa del Drago,pokeapi:move_names.csv
move,Dragon Breath,Dragospiro,pokeapi:move_names.csv
move,Dragon Cheer,Grido del Drago,pokeapi:move_names.csv
move,Dragon Claw,Dragartigli,pokeapi:move_names.csv
move,Dragon Dance,Dragodanza,pokeapi:move_names.csv
move,Dragon Darts,Dragofrecce,pokeapi:move_names.csv
move,Dragon Energy,Dragoenergia,pokeapi:move_names.csv
move,Dragon Hammer,Marteldrago,pokeapi:move_names.csv
move,Dragon Pulse,Dragopulsar,pokeapi:move_names.csv
move,Dragon Rage,Ira di Drago,pokeapi:move_names.csv
move,Dragon Rush,Dragofuria,pokeapi:move_names.csv
move,Dragon Tail,Codadrago,pokeapi:move_names.csv
move,Drain Punch,Assorbipugno,pokeapi:move_names.csv
move,Draining Kiss,Assorbibacio,pokeapi:move_names.csv
move,Dream Eater,Mangiasogni,pokeapi:move_names.csv
move,Drill Peck,Perforbecco,pokeapi:move_names.csv
move,Drill Run,Giravvita,pokeapi:move_names.csv
move,Drum Beating,Tamburattacco,pokeapi:move_names.csv
move,Dual Chop,Doppiocolpo,pokeapi:move_names.csv
move,Dual Wingbeat,Doppia Ala,pokeapi:move_names.csv
move,Dynamax Cannon,Cannone Dynamax,pokeapi:move_names.csv
move,Dynamic Punch,Dinamipugno,pokeapi:move_names.csv
move,Earth Power,Geoforza,pokeapi:move_names.csv
move,Earthquake,Terremoto,pokeapi:move_names.csv
move,Echoed Voice,Echeggiavoce,pokeapi:move_names.csv
move,Eerie Impulse,Elettromistero,pokeapi:move_names.csv
move,Eerie Spell,Inquietantesimo,pokeapi:move_names.csv
move,Egg Bomb,Uovobomba,pokeapi:move_names.csv
move,Electric Terrain,Campo Elettrico,pokeapi:move_names.csv
move,Electrify,Elettrocontagio,pokeapi:move_names.csv
move,Electro Ball,Energisfera,pokeapi:move_names.csv
move,Electro Drift,Fulmiscatto,pokeapi:move_names.csv
move,Electro Shot,Elettroraggio,pokeapi:move_names.csv
move,Electroweb,Elettrotela,pokeapi:move_names.csv
move,Embargo,Divieto,pokeapi:move_names.csv
move,Ember,Braciere,pokeapi:move_names.csv
move,Encore,Ripeti,pokeapi:move_names.csv
move,Endeavor,Rimonta,pokeapi:move_names.csv
move,Endure,Resistenza,pokeapi:move_names.csv
move,Energy Ball,Energipalla,pokeapi:move_names.csv
move,Entrainment,Saltamicizia,pokeapi:move_names.csv
move,Eruption,Eruzione,pokeapi:move_names.csv
move,Esper Wing,Ali d’Aura,pokeapi:move_names.csv
move,Eternabeam,Raggio Infinito,pokeapi:move_names.csv
move,Expanding Force,Vastenergia,pokeapi:move_names.csv
move,Explosion,Esplosione,pokeapi:move_names.csv
move,Extrasensory,Extrasenso,pokeapi:move_names.csv
move,Extreme Evoboost,Potenziamento Eevolutivo,pokeapi:move_names.csv
move,Extreme Speed,Extrarapido,pokeapi:move_names.csv
move,Facade,Facciata,pokeapi:move_names.csv
move,Fairy Lock,Blocco Fatato,pokeapi:move_names.csv
move,Fairy Wind,Vento di Fata,pokeapi:move_names.csv
move,Fake Out,Bruciapelo,pokeapi:move_names.csv
move,Fake Tears,Falselacrime,pokeapi:move_names.csv
move,False Surrender,Supplicolpo,pokeapi:move_names.csv
move,False Swipe,Falsofinale,pokeapi:move_names.csv
move,Feather Dance,Danzadipiume,pokeapi:move_names.csv
move,Feint,Fintoattacco,pokeapi:move_names.csv
move,Feint Attack,Finta,pokeapi:move_names.csv
move,Fell Stinger,Pungiglione,pokeapi:move_names.csv
move,Fickle Beam,Irregolaser,pokeapi:move_names.csv
move,Fiery Dance,Voldifuoco,pokeapi:move_names.csv
move,Fiery Wrath,Furia Ardente,pokeapi:move_names.csv
move,Fillet Away,Alleggerimento,pokeapi:move_names.csv
move,Final Gambit,Azzardo,pokeapi:move_names.csv
move,Fire Blast,Fuocobomba,pokeapi:move_names.csv
move,Fire Fang,Rogodenti,pokeapi:move_names.csv
move,Fire Lash,Frusta di Fuoco,pokeapi:move_names.csv
move,Fire Pledge,Fiammapatto,pokeapi:move_names.csv
move,Fire Punch,Fuocopugno,pokeapi:move_names.csv
move,Fire Spin,Turbofuoco,pokeapi:move_names.csv
move,First Impression,Schermaglia,pokeapi:move_names.csv
move,Fishious Rend,Branchiomorso,pokeapi:move_names.csv
move,Fissure,Abisso,pokeapi:move_names.csv
move,Flail,Flagello,pokeapi:move_names.csv
move,Flame Burst,Pirolancio,pokeapi:move_names.csv
move,Flame Charge,Nitrocarica,pokeapi:move_names.csv
move,Flame Wheel,Ruotafuoco,pokeapi:move_names.csv
move,Flamethrower,Lanciafiamme,pokeapi:move_names.csv
move,Flare Blitz,Fuococarica,pokeapi:move_names.csv
move,Flash,Flash,pokeapi:move_names.csv
move,Flash Cannon,Cannonflash,pokeapi:move_names.csv
move,Flatter,Adulazione,pokeapi:move_names.csv
move,Fleur Cannon,Cannonfiore,pokeapi:move_names.csv
move,Fling,Lancio,pokeapi:move_names.csv
move,Flip Turn,Virata,pokeapi:move_names.csv
move,Floaty Fall,Piombaflap,pokeapi:move_names.csv
move,Floral Healing,Cura Floreale,pokeapi:move_names.csv
move,Flower Shield,Fiordifesa,pokeapi:move_names.csv
move,Flower Trick,Prestigiafiore,pokeapi:move_names.csv
move,Fly,Volo,pokeapi:move_names.csv
move,Flying Press,Schiacciatuffo,pokeapi:move_names.csv
move,Focus Blast,Focalcolpo,pokeapi:move_names.csv
move,Focus Energy,Focalenergia,pokeapi:move_names.csv
move,Focus Punch,Centripugno,pokeapi:move_names.csv
move,Follow Me,Sonoqui,pokeapi:move_names.csv
move,Force Palm,Palmoforza,pokeapi:move_names.csv
move,Foresight,Preveggenza,pokeapi:move_names.csv
move,Forest’s Curse,Boscomalocchio,pokeapi:move_names.csv
move,Foul Play,Ripicca,pokeapi:move_names.csv
move,Freeze Shock,Elettrogelo,pokeapi:move_names.csv
move,Freeze-Dry,Liofilizzazione,pokeapi:move_names.csv
move,Freezing Glare,Sguardo Gelido,pokeapi:move_names.csv
move,Freezy Frost,Scricchiagelo,pokeapi:move_names.csv
move,Frenzy Plant,Radicalbero,pokeapi:move_names.csv
move,Frost Breath,Alitogelido,pokeapi:move_names.csv
move,Frustration,Frustrazione,pokeapi:move_names.csv
move,Fury Attack,Furia,pokeapi:move_names.csv
move,Fury Cutter,Tagliofuria,pokeapi:move_names.csv
move,Fury Swipes,Sfuriate,pokeapi:move_names.csv
move,Fusion Bolt,Incrotuono,pokeapi:move_names.csv
move,Fusion Flare,Incrofiamma,pokeapi:move_names.csv
move,Future Sight,Divinazione,pokeapi:move_names.csv
move,Gastro Acid,Gastroacido,pokeapi:move_names.csv
move,Gear Grind,Ingracolpo,pokeapi:move_names.csv
move,Gear Up,Marciainpiù,pokeapi:move_names.csv
move,Genesis Supernova,Supernova delle Origini,pokeapi:move_names.csv
move,Geomancy,Geocontrollo,pokeapi:move_names.csv
move,Giga Drain,Gigassorbimento,pokeapi:move_names.csv
move,Giga Impact,Gigaimpatto,pokeapi:move_names.csv
move,Gigaton Hammer,Granmartello,pokeapi:move_names.csv
move,Gigavolt Havoc,Gigascarica Folgorante,pokeapi:move_names.csv
move,Glacial Lance,Lancia Glaciale,pokeapi:move_names.csv
move,Glaciate,Gelamondo,pokeapi:move_names.csv
move,Glaive Rush,Spadoncarica,pokeapi:move_names.csv
move,Glare,Sguardo Feroce,pokeapi:move_names.csv
move,Glitzy Glow,Auraswoosh,pokeapi:move_names.csv
move,Grass Knot,Laccioerboso,pokeapi:move_names.csv
move,Grass Pledge,Erbapatto,pokeapi:move_names.csv
move,Grass Whistle,Meloderba,pokeapi:move_names.csv
move,Grassy Glide,Erboscivolata,pokeapi:move_names.csv
move,Grassy Terrain,Campo Erboso,pokeapi:move_names.csv
move,Grav Apple,Forza G,pokeapi:move_names.csv
move,Gravity,Gravità,pokeapi:move_names.csv
move,Growl,Ruggito,pokeapi:move_names.csv
move,Growth,Crescita,pokeapi:move_names.csv
move,Grudge,Rancore,pokeapi:move_names.csv
move,Guard Split,Paridifesa,pokeapi:move_names.csv
move,Guard Swap,Barattoscudo,pokeapi:move_names.csv
move,Guardian of Alola,Collera del Guardiano,pokeapi:move_names.csv
move,Guillotine,Ghigliottina,pokeapi:move_names.csv
move,Gunk Shot,Sporcolancio,pokeapi:move_names.csv
move,Gust,Raffica,pokeapi:move_names.csv
move,Gyro Ball,Vortexpalla,pokeapi:move_names.csv
move,Hail,Grandine,pokeapi:move_names.csv
move,Hammer Arm,Martelpugno,pokeapi:move_names.csv
move,Happy Hour,Cuccagna,pokeapi:move_names.csv
move,Hard Press,Pressa d’Acciaio,pokeapi:move_names.csv
move,Harden,Rafforzatore,pokeapi:move_names.csv
move,Haze,Nube,pokeapi:move_names.csv
move,Head Charge,Ricciolata,pokeapi:move_names.csv
move,Head Smash,Zuccata,pokeapi:move_names.csv
move,Headbutt,Bottintesta,pokeapi:move_names.csv
move,Headlong Rush,Scontro Frontale,pokeapi:move_names.csv
move,Heal Bell,Rintoccasana,pokeapi:move_names.csv
move,Heal Block,Anticura,pokeapi:move_names.csv
move,Heal Order,Comandocura,pokeapi:move_names.csv
move,Heal Pulse,Ondasana,pokeapi:move_names.csv
move,Healing Wish,Curardore,pokeapi:move_names.csv
move,Heart Stamp,Cuorestampo,pokeapi:move_names.csv
move,Heart Swap,Cuorbaratto,pokeapi:move_names.csv
move,Heat Crash,Marchiafuoco,pokeapi:move_names.csv
move,Heat Wave,Ondacalda,pokeapi:move_names.csv
move,Heavy Slam,Pesobomba,pokeapi:move_names.csv
move,Helping Hand,Altruismo,pokeapi:move_names.csv
move,Hex,Sciagura,pokeapi:move_names.csv
move,Hidden Power,Introforza,pokeapi:move_names.csv
move,High Horsepower,Forza Equina,pokeapi:move_names.csv
move,High Jump Kick,Calcinvolo,pokeapi:move_names.csv
move,Hold Back,Riguardo,pokeapi:move_names.csv
move,Hold Hands,Mano nella Mano,pokeapi:move_names.csv
move,Hone Claws,Unghiaguzze,pokeapi:move_names.csv
move,Horn Attack,Incornata,pokeapi:move_names.csv
move,Horn Drill,Perforcorno,pokeapi:move_names.csv
move,Horn Leech,Legnicorno,pokeapi:move_names.csv
move,Howl,Gridodilotta,pokeapi:move_names.csv
move,Hurricane,Tifone,pokeapi:move_names.csv
move,Hydro Cannon,Idrocannone,pokeapi:move_names.csv
move,Hydro Pump,Idropompa,pokeapi:move_names.csv
move,Hydro Steam,Idrovapore,pokeapi:move_names.csv
move,Hydro Vortex,Idrovortice Abissale,pokeapi:move_names.csv
move,Hyper Beam,Iper Raggio,pokeapi:move_names.csv
move,Hyper Drill,Ipertrapano,pokeapi:move_names.csv
move,Hyper Fang,Iperzanna,pokeapi:move_names.csv
move,Hyper Voice,Granvoce,pokeapi:move_names.csv
move,Hyperspace Fury,Urtodimensionale,pokeapi:move_names.csv
move,Hyperspace Hole,Forodimensionale,pokeapi:move_names.csv
move,Hypnosis,Ipnosi,pokeapi:move_names.csv
move,Ice Ball,Palla Gelo,pokeapi:move_names.csv
move,Ice Beam,Geloraggio,pokeapi:move_names.csv
move,Ice Burn,Vampagelida,pokeapi:move_names.csv
move,Ice Fang,Gelodenti,pokeapi:move_names.csv
move,Ice Hammer,Martelgelo,pokeapi:move_names.csv
move,Ice Punch,Gelopugno,pokeapi:move_names.csv
move,Ice Shard,Geloscheggia,pokeapi:move_names.csv
move,Ice Spinner,Vortighiaccio,pokeapi:move_names.csv
move,Icicle Crash,Scagliagelo,pokeapi:move_names.csv
move,Icicle Spear,Gelolancia,pokeapi:move_names.csv
move,Icy Wind,Ventogelato,pokeapi:move_names.csv
move,Imprison,Esclusiva,pokeapi:move_names.csv
move,Incinerate,Bruciatutto,pokeapi:move_names.csv
move,Infernal Parade,Corteo Spettrale,pokeapi:move_names.csv
move,Inferno,Marchiatura,pokeapi:move_names.csv
move,Inferno Overdrive,Fiammobomba Detonante,pokeapi:move_names.csv
move,Infestation,Assillo,pokeapi:move_names.csv
move,Ingrain,Radicamento,pokeapi:move_names.csv
move,Instruct,Imposizione,pokeapi:move_names.csv
move,Ion Deluge,Pioggiaplasma,pokeapi:move_names.csv
move,Iron Defense,Ferroscudo,pokeapi:move_names.csv
move,Iron Head,Metaltestata,pokeapi:move_names.csv
move,Iron Tail,Codacciaio,pokeapi:move_names.csv
move,Ivy Cudgel,Clava di Liane,pokeapi:move_names.csv
move,Jaw Lock,Morsostretto,pokeapi:move_names.csv
move,Jet Punch,Pugnojet,pokeapi:move_names.csv
move,Judgment,Giudizio,pokeapi:move_names.csv
move,Jump Kick,Calciosalto,pokeapi:move_names.csv
move,Jungle Healing,Giunglacura,pokeapi:move_names.csv
move,Karate Chop,Colpokarate,pokeapi:move_names.csv
move,Kinesis,Cinèsi,pokeapi:move_names.csv
move,King’s Shield,Scudo Reale,pokeapi:move_names.csv
move,Knock Off,Privazione,pokeapi:move_names.csv
move,Kowtow Cleave,Genufendente,pokeapi:move_names.csv
move,Land’s Wrath,Forza Tellurica,pokeapi:move_names.csv
move,Laser Focus,Concentrazione,pokeapi:move_names.csv
move,Lash Out,Sfogarabbia,pokeapi:move_names.csv
move,Last Resort,Ultimascelta,pokeapi:move_names.csv
move,Last Respects,Omaggio ai KO,pokeapi:move_names.csv
move,Lava Plume,Lavasbuffo,pokeapi:move_names.csv
move,Leaf Blade,Fendifoglia,pokeapi:move_names.csv
move,Leaf Storm,Verdebufera,pokeapi:move_names.csv
move,Leaf Tornado,Vorticerba,pokeapi:move_names.csv
move,Leafage,Fogliame,pokeapi:move_names.csv
move,Leech Life,Sanguisuga,pokeapi:move_names.csv
move,Leech Seed,Parassiseme,pokeapi:move_names.csv
move,Leer,Fulmisguardo,pokeapi:move_names.csv
move,Let’s Snuggle Forever,Dolcesacco di Botte,pokeapi:move_names.csv
move,Lick,Leccata,pokeapi:move_names.csv
move,Life Dew,Goccia Vitale,pokeapi:move_names.csv
move,Light Screen,Schermoluce,pokeapi:move_names.csv
move,Light That Burns the Sky,Fotodistruzione Apocalittica,pokeapi:move_names.csv
move,Light of Ruin,Luce Nefasta,pokeapi:move_names.csv
move,Liquidation,Idrobreccia,pokeapi:move_names.csv
move,Lock-On,Localizza,pokeapi:move_names.csv
move,Lovely Kiss,Demonbacio,pokeapi:move_names.csv
move,Low Kick,Colpo Basso,pokeapi:move_names.csv
move,Low Sweep,Calciobasso,pokeapi:move_names.csv
move,Lucky Chant,Fortuncanto,pokeapi:move_names.csv
move,Lumina Crash,Fotocollisione,pokeapi:move_names.csv
move,Lunar Blessing,Invocaluna,pokeapi:move_names.csv
move,Lunar Dance,Lunardanza,pokeapi:move_names.csv
move,Lunge,Assalto,pokeapi:move_names.csv
move,Luster Purge,Abbagliante,pokeapi:move_names.csv
move,Mach Punch,Pugnorapido,pokeapi:move_names.csv
move,Magic Coat,Magivelo,pokeapi:move_names.csv
move,Magic Powder,Magipolvere,pokeapi:move_names.csv
move,Magic Room,Magicozona,pokeapi:move_names.csv
move,Magical Leaf,Fogliamagica,pokeapi:move_names.csv
move,Magical Torque,Turboincanto,pokeapi:move_names.csv
move,Magma Storm,Magmaclisma,pokeapi:move_names.csv
move,Magnet Bomb,Bombagnete,pokeapi:move_names.csv
move,Magnet Rise,Magnetascesa,pokeapi:move_names.csv
move,Magnetic Flux,Controllo Polare,pokeapi:move_names.csv
move,Magnitude,Magnitudo,pokeapi:move_names.csv
move,Make It Rain,Corsa all’Oro,pokeapi:move_names.csv
move,Malicious Moonsault,Iperschianto delle Tenebre,pokeapi:move_names.csv
move,Malignant Chain,Intossicatena,pokeapi:move_names.csv
move,Mat Block,Ribaltappeto,pokeapi:move_names.csv
move,Matcha Gotcha,Spruzzatè,pokeapi:move_names.csv
move,Max Airstream,Dynajet,pokeapi:move_names.csv
move,Max Darkness,Dynatenebre,pokeapi:move_names.csv
move,Max Flare,Dynafiammata,pokeapi:move_names.csv
move,Max Flutterby,Dynainsetto,pokeapi:move_names.csv
move,Max Geyser,Dynaflusso,pokeapi:move_names.csv
move,Max Guard,Dynabarriera,pokeapi:move_names.csv
move,Max Hailstorm,Dynagelo,pokeapi:move_names.csv
move,Max Knuckle,Dynapugno,pokeapi:move_names.csv
move,Max Lightning,Dynasaetta,pokeapi:move_names.csv
move,Max Mindstorm,Dynapsiche,pokeapi:move_names.csv
move,Max Ooze,Dynacorrosione,pokeapi:move_names.csv
move,Max Overgrowth,Dynaflora,pokeapi:move_names.csv
move,Max Phantasm,Dynavuoto,pokeapi:move_names.csv
move,Max Quake,Dynasisma,pokeapi:move_names.csv
move,Max Rockfall,Dynamacigno,pokeapi:move_names.csv
move,Max Starfall,Dynafata,pokeapi:move_names.csv
move,Max Steelspike,Dynametallo,pokeapi:move_names.csv
move,Max Strike,Dynattacco,pokeapi:move_names.csv
move,Max Wyrmwind,Dynadragone,pokeapi:move_names.csv
move,Me First,Precedenza,pokeapi:move_names.csv
move,Mean Look,Malosguardo,pokeapi:move_names.csv
move,Meditate,Meditazione,pokeapi:move_names.csv
move,Mega Drain,Megassorbimento,pokeapi:move_names.csv
move,Mega Kick,Megacalcio,pokeapi:move_names.csv
move,Mega Punch,Megapugno,pokeapi:move_names.csv
move,Megahorn,Megacorno,pokeapi:move_names.csv
move,Memento,Memento,pokeapi:move_names.csv
move,Menacing Moonraze Maelstrom,Deflagrazione Lunare,pokeapi:move_names.csv
move,Metal Burst,Metalscoppio,pokeapi:move_names.csv
